case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:24:30,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:25:00,BREW,GPS,USER_WL_SD,4,2,2,0.311591,27.631,2,5.94022e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:25:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:25:30,BREW,GPS,USER_WL_SD,1,1,1,0.0445018,23.9281,1,4.9733e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:25:30,BREW,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:26:00,BREW,GPS,USER_WL_SD,3,2,2,0.232735,27.631,2,4.23592e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:26:00,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:26:30,BREW,GPS,USER_WL_SD,3,2,2,0.216128,27.631,2,3.58094e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:26:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:27:00,BREW,GPS,USER_WL_SD,2,1,1,0.178903,23.9281,1,5.65124e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:27:00,BREW,GPS,USER_L1_SD_CONDITIONAL,2,1,1,1.00021,23.9281,1,1.52672e-06,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:27:30,BREW,GPS,USER_WL_SD,2,1,1,0.175328,23.9281,1,4.87673e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:27:30,BREW,GPS,USER_L1_SD_CONDITIONAL,2,1,1,0.995493,23.9281,1,6.02896e-07,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:28:00,BREW,GPS,USER_WL_SD,2,2,0,0.155029,27.631,2,0.00464257,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:28:00,BREW,GPS,USER_L1_SD_CONDITIONAL,2,1,1,1.06128,23.9281,1,2.68082e-07,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:28:30,BREW,GPS,USER_WL_SD,3,2,2,0.249706,27.631,2,1.59446e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:28:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:29:00,BREW,GPS,USER_WL_SD,3,2,2,0.23315,27.631,2,1.34207e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:29:00,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:29:30,BREW,GPS,USER_WL_SD,3,2,2,0.244197,27.631,2,1.1755e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:29:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:30:00,BREW,GPS,USER_WL_SD,3,2,2,0.273742,27.631,2,1.00576e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:30:00,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:11:30,BREW,GPS,USER_WL_SD,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:12:00,BREW,GPS,USER_WL_SD,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:12:30,BREW,GPS,USER_WL_SD,1,1,0,0.000243924,23.9281,1,0.00977751,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:13:00,BREW,GPS,USER_WL_SD,1,1,0,0.00257963,23.9281,1,0.00770203,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:13:30,BREW,GPS,USER_WL_SD,1,1,0,0.00359435,23.9281,1,0.00606098,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:14:00,BREW,GPS,USER_WL_SD,1,1,0,5.79205e-05,23.9281,1,0.00471723,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:14:30,BREW,GPS,USER_WL_SD,1,1,0,0.011288,23.9281,1,0.00384952,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:15:00,BREW,GPS,USER_WL_SD,1,1,0,0.046524,23.9281,1,0.00339288,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:15:30,BREW,GPS,USER_WL_SD,1,1,0,0.0736694,23.9281,1,0.00292899,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:16:00,BREW,GPS,USER_WL_SD,1,1,0,0.136146,23.9281,1,0.00279724,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:16:30,BREW,GPS,USER_WL_SD,1,1,0,0.108119,23.9281,1,0.00208417,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:17:00,BREW,GPS,USER_WL_SD,3,2,0,0.604495,27.631,2,0.00307694,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:17:30,BREW,GPS,USER_WL_SD,3,2,0,0.512197,27.631,2,0.00207799,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:18:00,BREW,GPS,USER_WL_SD,3,2,0,0.504936,27.631,2,0.00158189,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:18:30,BREW,GPS,USER_WL_SD,3,2,0,0.480469,27.631,2,0.00134778,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:19:00,BREW,GPS,USER_WL_SD,3,2,0,0.567583,27.631,2,0.00140689,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:19:30,BREW,GPS,USER_WL_SD,3,2,0,0.643936,27.631,2,0.00139771,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:20:00,BREW,GPS,USER_WL_SD,3,2,0,0.699469,27.631,2,0.00116541,0,1,False
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:20:30,BREW,GPS,USER_WL_SD,4,2,2,0.609569,27.631,2,0.000875461,1,1,True
r48u_20260914_BREW_UDUC_round_feedback,BREW,UDUC,round_feedback,2024-07-17T00:20:30,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,4,3,3,1.44543,30.6648,3,0.000419182,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,4,3,3,1.38413,30.6648,3,0.000316559,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,4,3,3,1.31434,30.6648,3,0.000240592,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,4,3,3,1.26966,30.6648,3,0.000189614,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,4,3,3,1.15646,30.6648,3,0.000149353,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,4,3,3,1.12432,30.6648,3,0.000128964,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,4,3,3,1.16923,30.6648,3,0.000106886,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,5,3,3,1.21715,30.6648,3,9.16307e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,4,3,3,1.24466,30.6648,3,6.84146e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,5,3,3,1.31856,30.6648,3,5.61255e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,5,3,3,1.35436,30.6648,3,4.20934e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,5,3,3,1.35302,30.6648,3,3.20824e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,5,3,3,1.31725,30.6648,3,2.39618e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,4,3,3,1.28147,30.6648,3,1.65933e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,4,4,0,1.30238,33.3768,4,0.0022038,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,4,4,0,1.37799,33.3768,4,0.00196863,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,4,4,0,1.51205,33.3768,4,0.00179919,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,4,4,0,1.88426,33.3768,4,0.00154978,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,4,4,0,1.98064,33.3768,4,0.00133435,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,5,4,0,2.04035,33.3768,4,0.00112067,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,5,4,4,2.06358,33.3768,4,0.000993016,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,5,4,4,2.1079,33.3768,4,0.000822531,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,5,4,4,2.15502,33.3768,4,0.000624758,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,5,4,4,2.22525,33.3768,4,0.000488926,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,6,4,4,2.31811,33.3768,4,0.000389199,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,6,4,4,2.43151,33.3768,4,0.000327032,1,0,True
r48u_20260914_MARS_UDUC_round_shadow,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_feedback,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,1,True
r48u_20260914_MARS_UDUC_round_feedback,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_ils_shadow,MARS,UDUC,ils_shadow,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,0,True
r48u_20260914_MARS_UDUC_ils_feedback,MARS,UDUC,ils_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,1,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:11:30,JPLM,GPS,USER_WL_SD,1,1,0,0.000914797,23.9281,1,0.00121648,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:12:00,JPLM,GPS,USER_WL_SD,1,1,1,0.00328533,23.9281,1,0.000816852,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:12:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:12:30,JPLM,GPS,USER_WL_SD,1,1,1,0.013388,23.9281,1,0.00056761,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:12:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:13:00,JPLM,GPS,USER_WL_SD,1,1,1,0.0523303,23.9281,1,0.000443639,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:13:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:13:30,JPLM,GPS,USER_WL_SD,1,1,1,0.0575931,23.9281,1,0.000306245,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:13:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:14:00,JPLM,GPS,USER_WL_SD,1,1,1,0.0125098,23.9281,1,0.000171503,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:14:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:14:30,JPLM,GPS,USER_WL_SD,1,1,1,0.00414808,23.9281,1,0.000111286,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:14:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:15:00,JPLM,GPS,USER_WL_SD,1,1,1,0.000963494,23.9281,1,7.40392e-05,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:15:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:15:30,JPLM,GPS,USER_WL_SD,1,1,1,0.000206597,23.9281,1,4.99667e-05,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:15:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:16:00,JPLM,GPS,USER_WL_SD,1,1,1,0.00940185,23.9281,1,3.5674e-05,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:16:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:16:30,JPLM,GPS,USER_WL_SD,1,1,1,0.0117611,23.9281,1,2.46627e-05,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:16:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:17:00,JPLM,GPS,USER_WL_SD,2,2,2,0.0574087,27.631,2,1.59998e-05,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:17:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:17:30,JPLM,GPS,USER_WL_SD,2,2,2,0.0534948,27.631,2,1.07597e-05,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:17:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:18:00,JPLM,GPS,USER_WL_SD,2,2,2,0.0396009,27.631,2,7.55726e-06,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:18:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:18:30,JPLM,GPS,USER_WL_SD,2,2,2,0.00901964,27.631,2,5.05308e-06,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:18:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:19:00,JPLM,GPS,USER_WL_SD,3,2,2,0.00123217,27.631,2,3.4724e-06,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:19:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:19:30,JPLM,GPS,USER_WL_SD,3,2,2,0.00104483,27.631,2,2.40561e-06,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:19:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:20:00,JPLM,GPS,USER_WL_SD,3,2,2,0.0159364,27.631,2,1.78147e-06,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:20:00,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:20:30,JPLM,GPS,USER_WL_SD,3,2,2,0.00670845,27.631,2,1.16329e-06,1,0,True
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:20:30,JPLM,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_UDUC_round_shadow,JPLM,UDUC,round_shadow,2024-07-17T00:21:00,JPLM,GPS,USER_WL_SD,3,2,2,0.00717651,27.631,2,8.20092e-07,1,0,True
