case,station,model,mode,time,receiver,system,stage,reference,satellite,mean,variance,fractional,perr,provisional_selected,selected,feedback
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9833,0.0128843,0.0166908,9.11071e-09,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8308,0.0349625,-0.169165,0.00880681,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0219427,0.0219591,0.0219427,2.56303e-05,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0491,0.0507789,-0.0491301,0.0160252,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,125.308,8.88982,0.30817,0.903289,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.327,1.89852,0.326627,0.798123,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.4825,10.7899,0.482499,0.91088,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.95355,0.0275334,0.0464474,0.000313754,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,G24,G11,-59.2937,0.231858,-0.293651,0.466138,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9851,0.0122714,0.0149177,3.38129e-09,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.839,0.0335156,-0.161045,0.00637786,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.021766,0.0208548,0.021766,1.41734e-05,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0468,0.0481842,-0.0468128,0.0123501,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,125.271,8.7713,0.270775,0.902684,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.256,1.85672,0.256017,0.794795,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.4357,10.5991,0.435665,0.910185,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.94814,0.0262718,0.0518646,0.000225089,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,G24,G11,-59.1919,0.155082,-0.191946,0.326028,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9835,0.0117147,0.0165418,1.35895e-09,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8528,0.0322016,-0.147157,0.00420045,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0259397,0.0198521,0.0259397,8.29221e-06,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0388,0.0458296,-0.0387533,0.00923933,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,125.301,8.65788,0.300695,0.902182,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.262,1.81682,0.261679,0.792677,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.4824,10.416,0.482384,0.90964,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.95371,0.025144,0.0462948,0.000139835,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,G24,G11,-59.2485,0.116886,-0.248508,0.277116,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9762,0.0112133,0.0237567,6.7102e-10,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8479,0.0310136,-0.15214,0.00368129,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0299712,0.0189493,0.0299712,4.95432e-06,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0228,0.0436976,-0.0227798,0.00673019,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,125.098,8.5494,0.0975422,0.901449,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.325,1.77873,0.325017,0.791603,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.4768,10.2404,0.476794,0.909019,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.956,0.0240893,0.0440037,9.00117e-05,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,G24,G11,-59.2748,0.0936729,-0.274845,0.24074,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9784,0.0107475,0.0216452,2.45178e-10,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8515,0.0299161,-0.148488,0.00282058,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0200582,0.0181113,0.0200582,2.34243e-06,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.013,0.0417327,-0.0129643,0.00503979,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,124.904,8.4453,-0.0956464,0.900922,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.326,1.74227,0.325894,0.789516,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.5096,10.0715,-0.490382,0.908437,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.9489,0.0231204,0.0511044,6.74712e-05,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,G24,G11,-59.3098,0.0781769,-0.309829,0.232014,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9811,0.0103192,0.0188972,8.72416e-11,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8564,0.028908,-0.1436,0.00211317,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.00866224,0.0173413,0.00866224,1.13094e-06,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0235,0.0399283,-0.0234752,0.00396814,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,124.755,8.34546,-0.245338,0.90054,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.306,1.70737,0.305921,0.787049,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.4944,9.90901,0.494372,0.907844,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.94133,0.0222272,0.0586653,5.22816e-05,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,G24,G11,-59.3301,0.0670898,-0.330069,0.221145,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9837,0.00992425,0.0162509,3.10823e-11,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8537,0.0279789,-0.146294,0.00180463,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.00930492,0.0166313,0.00930492,6.15956e-07,1,1,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0305,0.0382655,-0.0305412,0.00313323,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G06,124.539,8.24965,-0.461433,0.900444,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.325,1.67394,0.324774,0.785374,0,0,0
r48u_20260914_DYNG_IF_round_shadow_fix1,DYNG,IF,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G25,93.6357,9.75259,-0.364328,0.90703,0,0,0
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-4.00139,0.618646,-0.00139116,0.641348,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-28.0111,0.265132,-0.0110985,0.452241,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.7283,0.562662,-0.271706,0.636063,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0412029,0.512481,0.0412029,0.606272,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.5936,1.25197,0.406423,0.756066,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.84493,0.593185,0.155069,0.637424,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-28.0222,0.255494,-0.0221524,0.442224,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9236,0.621399,-0.0763761,0.642982,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0439855,0.459917,0.0439855,0.584473,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-10.9707,1.09061,0.0293495,0.729932,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.95003,0.296325,0.0499748,0.482882,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-28.0059,0.12775,-0.00589385,0.220851,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9641,0.312407,-0.0358572,0.495822,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0530359,0.229303,0.0530359,0.412832,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-10.8254,0.543003,0.174565,0.622514,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.93731,0.196015,0.0626853,0.366532,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9474,0.0851531,0.0526126,0.100147,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,31.0113,0.209412,0.0113342,0.383966,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0930733,0.152411,0.0930733,0.290498,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-10.8767,0.360416,0.123288,0.535042,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.91719,0.146298,0.0828076,0.274972,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9341,0.0638617,0.0658937,0.043356,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9959,0.15794,-0.00414405,0.292968,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0605618,0.113981,0.0605618,0.187888,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-10.8709,0.268998,0.12912,0.464478,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.91813,0.116524,0.0818729,0.199416,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9769,0.0510904,0.0231206,0.015146,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9185,0.127072,-0.0815304,0.227848,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,-0.0138303,0.0909306,-0.0138303,0.113745,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-10.9494,0.214242,0.0505769,0.392604,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.88556,0.0969112,0.114438,0.151762,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9915,0.042578,0.00845755,0.00563279,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9102,0.106503,-0.0898075,0.172681,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,-0.0253077,0.0755686,-0.0253077,0.0690676,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0266,0.177783,-0.0265639,0.332804,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.90408,0.0832283,0.0959179,0.104062,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9852,0.0366016,0.0148345,0.00220075,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.8933,0.0920576,-0.106689,0.134371,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,-0.0207941,0.0647469,-0.0207941,0.040887,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0882,0.151976,-0.0881616,0.288579,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.90174,0.0726522,0.0982586,0.0734564,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,G24,G11,-50.1404,0.523481,-0.140429,0.613762,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9724,0.0320188,0.0276409,0.000889138,1,1,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9324,0.0809953,-0.0675648,0.0904001,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.009681,0.0564859,0.009681,0.023452,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0833,0.132429,-0.0833004,0.24195,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.373,2.70866,0.372557,0.830771,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.90948,0.0646626,0.0905223,0.0499348,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9673,0.028515,0.0327373,0.000364092,1,1,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9267,0.0725365,-0.0733384,0.0671904,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0467192,0.0501416,0.0467192,0.0149508,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0736,0.11735,-0.0735536,0.199888,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.36,2.62663,0.360357,0.828073,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.91503,0.0580888,0.0849721,0.0334382,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,G24,G11,-50.3035,0.2623,-0.303545,0.495494,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9674,0.0256565,0.0326239,0.000141768,1,1,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9592,0.0656439,-0.0407755,0.0444556,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0441505,0.0449942,0.0441505,0.00860038,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,G24,G32,-11.0542,0.105191,-0.0542265,0.161145,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,G24,G12,353.34,2.54938,0.340093,0.825312,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_IF_WL_SD,G24,G06,-3.94378,0.0527274,0.0562203,0.0196011,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_IF_WL_SD,G24,G11,-50.284,0.17573,-0.283988,0.399764,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_IF_WL_SD,G24,G12,-27.9703,0.0233199,0.0297353,5.34597e-05,1,1,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_IF_WL_SD,G24,G19,30.9779,0.0600124,-0.0221064,0.0305967,0,0,1
r48u_20260914_DYNG_IF_round_feedback_fix1,DYNG,IF,round_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_IF_WL_SD,G24,G25,0.0545488,0.0407864,0.0545488,0.00533737,0,0,1
