case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_DYNG_IF_ils_shadow_fix1,DYNG,IF,ils_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_IF_WL_SD,6,1,1,0.0381846,23.9281,1,2.05065e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_IF_WL_SD,6,1,1,0.0154866,23.9281,1,6.9038e-06,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_IF_WL_SD,5,1,1,0.00906442,23.9281,1,2.55604e-06,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_IF_WL_SD,5,1,1,0.0131462,23.9281,1,1.01215e-06,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_IF_WL_SD,5,1,1,0.0382632,23.9281,1,4.64183e-07,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_IF_WL_SD,5,2,2,0.133639,27.631,2,0.000218671,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_IF_WL_SD,5,2,2,0.106613,27.631,2,0.000117077,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_IF_WL_SD,5,2,2,0.0578989,27.631,2,5.31083e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_IF_WL_SD,6,2,2,0.0319937,27.631,2,2.56303e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_IF_WL_SD,6,2,2,0.0300975,27.631,2,1.41734e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_IF_WL_SD,6,2,2,0.0424082,27.631,2,8.29221e-06,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_IF_WL_SD,6,3,3,0.117504,30.6648,3,0.000139835,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_IF_WL_SD,6,3,3,0.0982027,30.6648,3,9.00117e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_IF_WL_SD,6,3,3,0.12207,30.6648,3,6.74712e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:30:00,DYNG,GPS,USER_IF_WL_SD,6,3,3,0.158057,30.6648,3,5.22816e-05,1,1,True
r48u_20260914_DYNG_IF_ils_feedback_fix1,DYNG,IF,ils_feedback,2024-07-17T00:30:00,DYNG,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,5,1,0,0.155703,23.9281,1,0.00113718,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,6,1,1,0.124769,23.9281,1,0.000441402,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:21:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,6,1,1,0.0789766,23.9281,1,0.000157902,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:22:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:22:30,NICO,GPS,USER_IF_WL_SD,6,1,1,0.0367828,23.9281,1,5.47349e-05,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:22:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:23:00,NICO,GPS,USER_IF_WL_SD,6,2,2,0.0200219,27.631,2,0.000936313,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:23:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:23:30,NICO,GPS,USER_IF_WL_SD,5,2,2,0.00652986,27.631,2,0.000505833,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:23:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:24:00,NICO,GPS,USER_IF_WL_SD,5,2,2,9.85503e-07,27.631,2,0.000276,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:24:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:24:30,NICO,GPS,USER_IF_WL_SD,5,3,0,0.0125832,30.6648,3,0.00155675,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:24:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:25:00,NICO,GPS,USER_IF_WL_SD,5,3,0,0.0194822,30.6648,3,0.00101782,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:25:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:26:00,NICO,GPS,USER_IF_WL_SD,5,3,3,0.0190302,30.6648,3,0.000680991,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:26:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:26:30,NICO,GPS,USER_IF_WL_SD,5,3,3,0.0225774,30.6648,3,0.00046864,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:26:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0238027,30.6648,3,0.000313111,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:27:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0329942,30.6648,3,0.000210847,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:27:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0417755,30.6648,3,0.000143497,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:28:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0482101,30.6648,3,9.96407e-05,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:28:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.037966,30.6648,3,6.78451e-05,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:29:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0374586,30.6648,3,4.67932e-05,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:29:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0402687,30.6648,3,3.26933e-05,1,0,True
r48u_20260914_NICO_IF_round_shadow_fix1,NICO,IF,round_shadow,2024-07-17T00:30:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:19:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:20:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:20:30,NICO,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:21:00,NICO,GPS,USER_IF_WL_SD,5,1,0,0.155703,23.9281,1,0.00113718,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_WL_SD,6,1,1,0.124769,23.9281,1,0.000441402,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:21:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_WL_SD,6,1,1,0.0789766,23.9281,1,0.000157902,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:22:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:22:30,NICO,GPS,USER_IF_WL_SD,6,1,1,0.0367828,23.9281,1,5.47349e-05,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:22:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:23:00,NICO,GPS,USER_IF_WL_SD,6,2,2,0.0200219,27.631,2,0.000936313,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:23:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:23:30,NICO,GPS,USER_IF_WL_SD,5,2,2,0.00652986,27.631,2,0.000505833,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:23:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:24:00,NICO,GPS,USER_IF_WL_SD,5,2,2,9.85503e-07,27.631,2,0.000276,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:24:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:24:30,NICO,GPS,USER_IF_WL_SD,5,3,0,0.0125832,30.6648,3,0.00155675,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:24:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:25:00,NICO,GPS,USER_IF_WL_SD,5,3,0,0.0194822,30.6648,3,0.00101782,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:25:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:26:00,NICO,GPS,USER_IF_WL_SD,5,3,3,0.0190302,30.6648,3,0.000680991,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:26:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:26:30,NICO,GPS,USER_IF_WL_SD,5,3,3,0.0225774,30.6648,3,0.00046864,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:26:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:27:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0238027,30.6648,3,0.000313111,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:27:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:27:30,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0329942,30.6648,3,0.000210847,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:27:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:28:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0417755,30.6648,3,0.000143497,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:28:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:28:30,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0482101,30.6648,3,9.96407e-05,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:28:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:29:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.037966,30.6648,3,6.78451e-05,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:29:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:29:30,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0374586,30.6648,3,4.67932e-05,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:29:30,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:30:00,NICO,GPS,USER_IF_WL_SD,6,3,3,0.0402687,30.6648,3,3.26933e-05,1,1,True
r48u_20260914_NICO_IF_round_feedback_fix1,NICO,IF,round_feedback,2024-07-17T00:30:00,NICO,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:10:30,NICO,GPS,USER_IF_WL_SD,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:17:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:17:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:18:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:18:30,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_IF_ils_shadow_fix1,NICO,IF,ils_shadow,2024-07-17T00:19:00,NICO,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,0,False
